14 0.0018285 0.00050364 0.000599795 0.000361022 0.000115966 -5.87586e-06 1.08429e-07 0.000543498 0.000647673 0.000388565 0.000125762 -6.44244e-06 1.20753e-07
15 0.0021304 0.00069527 0.000855372 0.000477507 0.000172254 -1.02055e-05 2.24315e-07 0.0007529 0.000925561 0.000518436 0.000185915 -1.09647e-05 2.39718e-07
15 0.0021304 0.00069527 0.000855372 0.000477507 0.000172254 -1.02055e-05 2.24315e-07 0.0007529 0.000925561 0.000518436 0.000185915 -1.09647e-05 2.39718e-07
16 0.0024559 0.00093904 0.00116369 0.000671989 0.000220495 -1.23714e-05 2.51109e-07 0.00102 0.00126477 0.000728583 0.000240288 -1.35543e-05 2.7705e-07
16 0.0024559 0.00093904 0.00116369 0.000671989 0.000220495 -1.23714e-05 2.51109e-07 0.00102 0.00126477 0.000728583 0.000240288 -1.35543e-05 2.7705e-07
17 0.0028049 0.0012431 0.00156675 0.00090061 0.000286129 -1.55157e-05 2.96044e-07 0.00135399 0.00170847 0.000977104 0.000313718 -1.71929e-05 3.33018e-07
17 0.0028049 0.0012431 0.00156675 0.00090061 0.000286129 -1.55157e-05 2.96044e-07 0.00135399 0.00170847 0.000977104 0.000313718 -1.71929e-05 3.33018e-07
18 0.0031776 0.0016173 0.00209769 0.0011416 0.000388392 -2.28056e-05 4.73281e-07 0.00176596 0.00229109 0.00124507 0.000425164 -2.50675e-05 5.23051e-07
18 0.0031776 0.0016173 0.00209769 0.0011416 0.000388392 -2.28056e-05 4.73281e-07 0.00176596 0.00229109 0.00124507 0.000425164 -2.50675e-05 5.23051e-07
19 0.0035833 0.0020736 0.00274986 0.00143931 0.000515658 -3.28642e-05 7.48655e-07 0.00227096 0.0030099 0.00157951 0.000563125 -3.56929e-05 8.07828e-07
19 0.0035833 0.0020736 0.00274986 0.00143931 0.000515658 -3.28642e-05 7.48655e-07 0.00227096 0.0030099 0.00157951 0.000563125 -3.56929e-05 8.07828e-07
20 0.004015 0.0026213 0.00351968 0.00186614 0.000628206 -3.79065e-05 7.91629e-07 0.00287996 0.00386792 0.00204784 0.000692098 -4.19715e-05 8.82827e-07
20 0.004015 0.0026213 0.00351968 0.00186614 0.000628206 -3.79065e-05 7.91629e-07 0.00287996 0.00386792 0.00204784 0.000692098 -4.19715e-05 8.82827e-07
21 0.0044658 0.0032741 0.00448745 0.00230428 0.000807846 -5.27687e-05 1.21014e-06 0.00360497 0.0049427 0.0025334 0.000891964 -5.84452e-05 1.34584e-06
21 0.0044658 0.0032741 0.00448745 0.00230428 0.000807846 -5.27687e-05 1.21014e-06 0.00360497 0.0049427 0.0025334 0.000891964 -5.84452e-05 1.34584e-06
22 0.0049406 0.0040455 0.00567308 0.00277728 0.00103046 -6.99203e-05 1.66217e-06 0.004463 0.00625552 0.00307018 0.00113495 -7.69193e-05 1.82607e-06
22 0.0049406 0.0040455 0.00567308 0.00277728 0.00103046 -6.99203e-05 1.66217e-06 0.004463 0.00625552 0.00307018 0.00113495 -7.69193e-05 1.82607e-06
23 0.0054396 0.0049477 0.00446181 0.00714972 0.000147155 -1.76914e-06 5.31902e-09 0.005468 0.00490676 0.00793355 0.000160221 -1.90054e-06 5.67031e-09
23 0.0054396 0.0049477 0.00446181 0.00714972 0.000147155 -1.76914e-06 5.31902e-09 0.005468 0.00490676 0.00793355 0.000160221 -1.90054e-06 5.67031e-09
24 0.0059576 0.0059961 0.00583264 0.00842809 0.000198894 -2.66901e-06 8.92235e-09 0.00663304 0.00640341 0.00936688 0.000216088 -2.85718e-06 9.47296e-09
24 0.0059576 0.0059961 0.00583264 0.00842809 0.000198894 -2.66901e-06 8.92235e-09 0.00663304 0.00640341 0.00936688 0.000216088 -2.85718e-06 9.47296e-09
25 0.0065109 0.0072022 0.00728412 0.00998982 0.000250553 -3.65957e-06 1.33778e-08 0.00798497 0.0080258 0.0111293 0.00027307 -3.93187e-06 1.42589e-08
25 0.0065109 0.0072022 0.00728412 0.00998982 0.000250553 -3.65957e-06 1.33778e-08 0.00798497 0.0080258 0.0111293 0.00027307 -3.93187e-06 1.42589e-08
26 0.0070834 0.008587 0.00899338 0.0117121 0.00031259 -4.92491e-06 1.94214e-08 0.00953401 0.00993628 0.0130663 0.000341893 -5.31296e-06 2.08005e-08
26 0.0070834 0.008587 0.00899338 0.0117121 0.00031259 -4.92491e-06 1.94214e-08 0.00953401 0.00993628 0.0130663 0.000341893 -5.31296e-06 2.08005e-08
27 0.0076807 0.010164 0.0109639 0.0137684 0.000384523 -6.56909e-06 2.80839e-08 0.0113003 0.0121422 0.015375 0.000422445 -7.12518e-06 3.02828e-08
27 0.0076807 0.010164 0.0109639 0.0137684 0.000384523 -6.56909e-06 2.80839e-08 0.0113003 0.0121422 0.015375 0.000422445 -7.12518e-06 3.02828e-08
28 0.0083028 0.011956 0.0134137 0.0159692 0.000463189 -8.42625e-06 3.83639e-08 0.0133099 0.0148437 0.0178918 0.000505511 -9.05533e-06 4.08722e-08
28 0.0083028 0.011956 0.0134137 0.0159692 0.000463189 -8.42625e-06 3.83639e-08 0.0133099 0.0148437 0.0178918 0.000505511 -9.05533e-06 4.08722e-08
29 0.0089432 0.013968 0.0161402 0.0185091 0.000566702 -1.11176e-05 5.43927e-08 0.01556 0.0178721 0.0207566 0.000618398 -1.19416e-05 5.79139e-08
29 0.0089432 0.013968 0.0161402 0.0185091 0.000566702 -1.11176e-05 5.43927e-08 0.01556 0.0178721 0.0207566 0.000618398 -1.19416e-05 5.79139e-08
30 0.0096224 0.016237 0.0191728 0.0214132 0.000681697 -1.43546e-05 7.56641e-08 0.01812 0.0213037 0.0240254 0.00074505 -1.54172e-05 8.0443e-08
30 0.0096224 0.016237 0.0191728 0.0214132 0.000681697 -1.43546e-05 7.56641e-08 0.01812 0.0213037 0.0240254 0.00074505 -1.54172e-05 8.0443e-08
31 0.010331 0.018761 0.0226661 0.0246445 0.000813392 -1.83882e-05 1.03635e-07 0.02097 0.0252222 0.0276703 0.000895872 -1.99327e-05 1.11434e-07
31 0.010331 0.018761 0.0226661 0.0246445 0.000813392 -1.83882e-05 1.03635e-07 0.02097 0.0252222 0.0276703 0.000895872 -1.99327e-05 1.11434e-07
32 0.011067 0.021582 0.027084 0.027971 0.00092323 -2.16052e-05 1.26894e-07 0.0241602 0.0301805 0.031439 0.00102391 -2.35989e-05 1.37601e-07
32 0.011067 0.021582 0.027084 0.027971 0.00092323 -2.16052e-05 1.26894e-07 0.0241602 0.0301805 0.031439 0.00102391 -2.35989e-05 1.37601e-07
33 0.011829 0.024698 0.0317442 0.0317458 0.00112027 -2.837e-05 1.80153e-07 0.0276902 0.035447 0.0357247 0.00124616 -3.10841e-05 1.96077e-07
33 0.011829 0.024698 0.0317442 0.0317458 0.00112027 -2.837e-05 1.80153e-07 0.0276902 0.035447 0.0357247 0.00124616 -3.10841e-05 1.96077e-07
34 0.012619 0.028152 0.0368751 0.0357947 0.00131705 -3.50489e-05 2.3422e-07 0.03161 0.0413123 0.0403229 0.0014706 -3.85658e-05 2.56206e-07
34 0.012619 0.028152 0.0368751 0.0357947 0.00131705 -3.50489e-05 2.3422e-07 0.03161 0.0413123 0.0403229 0.0014706 -3.85658e-05 2.56206e-07
35 0.013435 0.031953 0.04299 0.0404424 0.00155798 -4.45809e-05 3.1967e-07 0.0359305 0.0482193 0.0456123 0.00174229 -4.90785e-05 3.49686e-07
35 0.013435 0.031953 0.04299 0.0404424 0.00155798 -4.45809e-05 3.1967e-07 0.0359305 0.0482193 0.0456123 0.00174229 -4.90785e-05 3.49686e-07
36 0.01428 0.036142 0.0494466 0.0456158 0.00179076 -5.39199e-05 4.06352e-07 0.0407003 0.0555098 0.0515077 0.00201447 -5.98083e-05 4.48819e-07
36 0.01428 0.036142 0.0494466 0.0456158 0.00179076 -5.39199e-05 4.06352e-07 0.0407003 0.0555098 0.0515077 0.00201447 -5.98083e-05 4.48819e-07
37 0.015159 0.040712 0.0573033 0.0501283 0.0021313 -6.7633e-05 5.40493e-07 0.0459197 0.0644553 0.0567818 0.00239653 -7.49791e-05 5.96419e-07
37 0.015159 0.040712 0.0573033 0.0501283 0.0021313 -6.7633e-05 5.40493e-07 0.0459197 0.0644553 0.0567818 0.00239653 -7.49791e-05 5.96419e-07
38 0.016067 0.045716 0.0655484 0.0563527 0.00241909 -8.10184e-05 6.81293e-07 0.0516496 0.0739108 0.0638046 0.00274175 -9.0541e-05 7.58879e-07
38 0.016067 0.045716 0.0655484 0.0563527 0.00241909 -8.10184e-05 6.81293e-07 0.0516496 0.0739108 0.0638046 0.00274175 -9.0541e-05 7.58879e-07
39 0.017 0.051162 0.0749618 0.0622737 0.00287324 -0.000102294 9.17666e-07 0.0578897 0.0846319 0.070657 0.00325207 -0.000114033 1.01825e-06
39 0.017 0.051162 0.0749618 0.0622737 0.00287324 -0.000102294 9.17666e-07 0.0578897 0.0846319 0.070657 0.00325207 -0.000114033 1.01825e-06
40 0.017962 0.057079 0.0847167 0.069147 0.00325641 -0.000122508 1.16062e-06 0.0646802 0.0957224 0.0786794 0.00365736 -0.000134832 1.26471e-06
40 0.017962 0.057079 0.0847167 0.069147 0.00325641 -0.000122508 1.16062e-06 0.0646802 0.0957224 0.0786794 0.00365736 -0.000134832 1.26471e-06
41 0.018948 0.063493 0.0965183 0.0755581 0.00390888 -0.000154064 1.53622e-06 0.0720398 0.109189 0.0861583 0.00437996 -0.000169353 1.67342e-06
41 0.018948 0.063493 0.0965183 0.0755581 0.00390888 -0.000154064 1.53622e-06 0.0720398 0.109189 0.0861583 0.00437996 -0.000169353 1.67342e-06
42 0.019965 0.070444 0.109431 0.0831346 0.00427717 -0.000173418 1.77756e-06 0.0800402 0.124093 0.0947596 0.00484814 -0.000192945 1.96306e-06
42 0.019965 0.070444 0.109431 0.0831346 0.00427717 -0.000173418 1.77756e-06 0.0800402 0.124093 0.0947596 0.00484814 -0.000192945 1.96306e-06
43 0.021012 0.077937 0.122566 0.0909408 0.00508465 -0.000218781 2.38501e-06 0.0886796 0.139035 0.104095 0.00572188 -0.00024161 2.61085e-06
43 0.021012 0.077937 0.122566 0.0909408 0.00508465 -0.000218781 2.38501e-06 0.0886796 0.139035 0.104095 0.00572188 -0.00024161 2.61085e-06
44 0.022087 0.086017 0.138022 0.099529 0.00569115 -0.000254902 2.8963e-06 0.0980104 0.156897 0.1139 0.00645281 -0.000283738 3.20078e-06
44 0.022087 0.086017 0.138022 0.099529 0.00569115 -0.000254902 2.8963e-06 0.0980104 0.156897 0.1139 0.00645281 -0.000283738 3.20078e-06
45 0.023191 0.09474 0.154164 0.109487 0.00627091 -0.000294968 3.51545e-06 0.1081 0.175509 0.125323 0.00716874 -0.000330746 3.91287e-06
45 0.023191 0.09474 0.154164 0.109487 0.00627091 -0.000294968 3.51545e-06 0.1081 0.175509 0.125323 0.00716874 -0.000330746 3.91287e-06
46 0.024321 0.10407 0.172679 0.118436 0.00728523 -0.000354674 4.3863e-06 0.118897 0.196832 0.135822 0.00832349 -0.000398104 4.89533e-06
46 0.024321 0.10407 0.172679 0.118436 0.00728523 -0.000354674 4.3863e-06 0.118897 0.196832 0.135822 0.00832349 -0.000398104 4.89533e-06
47 0.025489 0.11405 0.192733 0.127624 0.00832539 -0.00042302 5.49466e-06 0.130496 0.220038 0.146647 0.00951915 -0.000474998 6.13218e-06
47 0.025489 0.11405 0.192733 0.127624 0.00832539 -0.00042302 5.49466e-06 0.130496 0.220038 0.146647 0.00951915 -0.000474998 6.13218e-06
48 0.026688 0.12478 0.21389 0.137955 0.00948939 -0.000503524 6.84745e-06 0.143 0.244731 0.158659 0.01092 -0.000569568 7.70786e-06
48 0.026688 0.12478 0.21389 0.137955 0.00948939 -0.000503524 6.84745e-06 0.143 0.244731 0.158659 0.01092 -0.000569568 7.70786e-06
49 0.027921 0.13618 0.236921 0.149235 0.010672 -0.000586821 8.27129e-06 0.156298 0.27136 0.171888 0.0123187 -0.0006656 9.33332e-06
49 0.027921 0.13618 0.236921 0.149235 0.010672 -0.000586821 8.27129e-06 0.156298 0.27136 0.171888 0.0123187 -0.0006656 9.33332e-06
50 0.029184 0.14833 0.262243 0.161245 0.0118708 -0.000674587 9.83034e-06 0.170497 0.301078 0.185654 0.013808 -0.000772189 1.12291e-05
50 0.029184 0.14833 0.262243 0.161245 0.0118708 -0.000674587 9.83034e-06 0.170497 0.301078 0.185654 0.013808 -0.000772189 1.12291e-05
51 0.030479 0.1614 0.289621 0.172734 0.0136721 -0.000815856 1.25616e-05 0.185803 0.332736 0.199617 0.015848 -0.00093086 1.4292e-05
